STATE,COUNTY,LATITUDE,LONGITUDE,FIRE_SIZE,CAUSE_CODE,CAUSE_DESCR,DISCOVERY_DATE,DISCOVERY_TIME,CONT_DATE,CONT_TIME
MS,Oktibbeha,33.4812922,-88.87108751,5.0,7.0,Arson,2450205.5,1930,2450205.5,2120
GA,Wayne               ,31.5152,-82.0565,0.41,5.0,Debris Burning,2449496.5,1900,2449496.5,2040
SC,19,33.1,-79.51666667,5.0,7.0,Arson,2451207.5,1615,2451207.5,1744
WV,Raleigh,37.8602391,-81.50793519,10.0,5.0,Debris Burning,2449791.5,1436,2449791.5,1436
PA,NORTHUMBERLAND,40.77111111,-76.59361111,0.25,7.0,Arson,2452527.5,1905,2452527.5,1905
AZ,5,34.97777778,-111.43305556,0.1,1.0,Lightning,2451714.5,0600,2451714.5,1030
NM,San Juan,36.8644,-107.5812,2.0,1.0,Lightning,2452449.5,1550,2452449.5,2010
CO,Pitkin,39.1667,-107.2673,0.1,1.0,Lightning,2451779.5,1025,2451779.5,1700
CA,Tuolumne,37.8085,-120.11295,0.1,8.0,Children,2451866.5,1323,2451866.5,1345
MS,Holmes,33.04764257,-90.05086721,70.0,7.0,Arson,2449056.5,1105,2449056.5,1411
GA,McIntosh            ,31.5664,-81.4142,0.1,5.0,Debris Burning,2450268.5,1200,2450268.5,1335
NY,RENSSELAER,42.64626302,-73.73977294,0.1,7.0,Arson,2452462.5,1713,2452462.5,1713
MS,Lamar,31.28989378,-89.57130593,10.0,7.0,Arson,2449979.5,1659,2449979.5,1813
GA,Baker,31.1731,-84.5151,32.98,5.0,Debris Burning,2452321.5,1510,2452321.5,1510
GA,Chattooga           ,34.3788,-85.3382,0.36,5.0,Debris Burning,2450053.5,1030,2450053.5,1134
GA,Terrell             ,31.8245,-84.4181,6.6,3.0,Smoking,2450394.5,1210,2450394.5,1330
GA,Jasper,33.2641,-83.7897,0.03,5.0,Debris Burning,2452333.5,1100,2452333.5,1100
GA,Dodge               ,32.2526,-83.1457,20.2,2.0,Equipment Use,2449349.5,1345,2449349.5,1436
AL,Chilton,33.032446,-86.797908,0.5,7.0,Arson,2452665.5,1730,2452665.5,1900
GA,Banks               ,34.3268,-83.5365,0.25,9.0,Miscellaneous,2448662.5,1020,2448662.5,1055
ID,49,45.86027778,-115.72333333,0.1,1.0,Lightning,2452870.5,1605,2452872.5,0800
UT,Kane,37.28118,-112.53911,0.1,1.0,Lightning,2452478.5,2324,2452479.5,1000
GA,Effingham,32.4577,-81.2429,0.53,5.0,Debris Burning,2452411.5,2205,2452411.5,2205
GA,Elbert,33.9837,-82.6269,3.62,5.0,Debris Burning,2452441.5,1843,2452441.5,1843
CO,Montezuma,37.2633,-108.3237,0.2,1.0,Lightning,2452842.5,1200,2452842.5,1800
SC,87,34.58333333,-81.46666667,40.0,9.0,Miscellaneous,2452322.5,1500,2452322.5,1800
MS,Carroll,33.52649521,-89.84920746,1.0,5.0,Debris Burning,2448716.5,1110,2448716.5,1305
MI,Oakland,42.56078063,-83.52874823,6.0,5.0,Debris Burning,2450184.5,1425,2450184.5,1600
GA,Crisp               ,31.91,-83.7337,1.34,5.0,Debris Burning,2450191.5,1600,2450191.5,1715
AL,Talladega,33.466511,-86.226905,1.5,7.0,Arson,2452730.5,1357,2452730.5,1505
GA,Ben Hill            ,31.7384,-83.312,0.77,7.0,Arson,2450011.5,0600,2450011.5,1015
WV,Clay,38.46306645,-81.19367872,15.0,7.0,Arson,2451129.5,1630,2451130.5,1630
MS,Marion,31.41355432,-89.69840094,25.0,7.0,Arson,2450126.5,1610,2450126.5,1813
GA,Emanuel             ,32.3209,-82.2764,1.2,5.0,Debris Burning,2449056.5,1430,2449056.5,1555
GA,Walker              ,34.6016,-85.2581,2.28,5.0,Debris Burning,2449806.5,1325,2449806.5,1425
GA,Walton              ,33.8812,-83.7666,0.29,7.0,Arson,2449100.5,0930,2449100.5,1130
GA,Cherokee            ,34.2928,-84.4266,0.01,3.0,Smoking,2450710.5,1445,2450710.5,1501
NY,RENSSELAER,42.89656954,-73.47579125,0.5,7.0,Arson,2452330.5,1758,2452330.5,1758
AZ,5,34.98333333,-111.76166667,0.3,1.0,Lightning,2452194.5,1300,2452194.5,1900
UT,San Juan,37.68619,-109.16993,2.0,1.0,Lightning,2451356.5,1850,2451357.5,0700
AL,Clarke,31.474268,-87.726145,9.0,8.0,Children,2453000.5,1554,2453000.5,1758
GA,Lowndes             ,30.9671,-83.2777,0.11,5.0,Debris Burning,2451109.5,1200,2451109.5,1307
WI,Jackson,44.3487972,-90.38421261,0.01,6.0,Railroad,2448751.5,1352,2448751.5,1458
GA,Candler,32.3552,-82.1752,0.08,5.0,Debris Burning,2452422.5,1810,2452422.5,1810
WI,Oneida,45.80647301,-89.58775077,0.08,2.0,Equipment Use,2449911.5,1342,2449911.5,1420
WI,Barron,45.47449819,-91.58898883,1.2,2.0,Equipment Use,2449839.5,1445,2449839.5,1705
GA,Pulaski             ,32.287,-83.429,1.2,5.0,Debris Burning,2450191.5,1332,2450191.5,1440
GA,Bacon               ,31.481,-82.4576,0.76,5.0,Debris Burning,2449796.5,1550,2449796.5,1647
MS,Marshall,34.95507783,-89.36024412,100.0,7.0,Arson,2448658.5,1342,2448658.5,1900
GA,Glascock            ,33.2466,-82.5419,0.07,1.0,Lightning,2448794.5,1545,2448794.5,1621
ID,49,46.51055556,-114.62027778,10.0,1.0,Lightning,2452871.5,0932,2452911.5,1100
NY,QUEENS,40.71292796,-73.80041105,0.1,9.0,Miscellaneous,2452623.5,2225,2452623.5,2225
OK,Pushmataha,34.26710082,-95.10769639,3.0,13.0,Missing/Undefined,2450365.5,2000,2450365.5,2359
UT,Box Elder,41.263,-112.4427,44.0,1.0,Lightning,2452106.5,1800,2452107.5,2200
NY,ORANGE,41.31148522,-74.30137848,0.1,11.0,Powerline,2451705.5,1724,2451705.5,1724
OK,Pushmataha,34.67430107,-95.08580006,0.1,13.0,Missing/Undefined,2449313.5,2138,2449313.5,2230
MI,Gogebic,46.47015008,-90.00010083,0.1,5.0,Debris Burning,2449837.5,1110,2449837.5,1157
MS,Panola,34.50816414,-90.06851894,6.0,3.0,Smoking,2449803.5,1930,2449803.5,2030
CO,Rio Blanco,40.0411,-107.9342,0.1,1.0,Lightning,2452788.5,1605,2452790.5,2200
NY,PUTNAM,41.36075032,-73.70200489,0.5,11.0,Powerline,2452817.5,0454,2452817.5,0454
GA,Greene,33.5554,-83.261,0.1,8.0,Children,2451730.5,2040,2451730.5,2040
GA,Camden              ,30.778,-81.6015,0.07,5.0,Debris Burning,2448672.5,1415,2448672.5,1510
MI,Osceola,43.92233414,-85.21672609,1.5,5.0,Debris Burning,2449809.5,1415,2449809.5,1600
GA,Bartow              ,34.2586,-84.8402,0.36,7.0,Arson,2450156.5,1732,2450156.5,1830
GA,Paulding,33.8473,-84.8782,0.01,8.0,Children,2452247.5,1656,2452247.5,1656
CO,Montrose,38.3667,-108.0006,0.1,1.0,Lightning,2451792.5,1615,2451792.5,2100
MS,Forrest,31.21360731,-89.29170671,10.0,7.0,Arson,2451241.5,1237,2451241.5,1517
GA,Fannin              ,34.8755,-84.1155,2.49,7.0,Arson,2450137.5,1330,2450137.5,1445
GA,Whitfield           ,34.7215,-85.01,2.2,5.0,Debris Burning,2448697.5,1415,2448697.5,1500
GA,Montgomery,32.1667,-82.4784,0.75,5.0,Debris Burning,2451948.5,1102,2451948.5,1102
MS,Desoto,34.82293879,-89.87365212,47.0,3.0,Smoking,2451499.5,1200,2451499.5,1500
CO,007,37.33,-107.35666667,0.1,1.0,Lightning,2449222.5,1500,2449223.5,1300
MS,Kemper,32.60483881,-88.51746598,2.0,7.0,Arson,2451318.5,0600,2451318.5,0710
GA,Telfair,31.944,-82.9818,0.07,9.0,Miscellaneous,2451691.5,1324,2451691.5,1324
GA,Polk,34.0531,-85.3338,0.6,7.0,Arson,2451584.5,1415,2451584.5,1415
MS,Smith,31.96374383,-89.51819071,20.0,7.0,Arson,2449022.5,1520,2449022.5,1635
MS,Perry,31.33575555,-88.9971766,20.0,7.0,Arson,2449773.5,1408,2449773.5,1624
OK,Le Flore,34.90639854,-94.86450192,5.0,13.0,Missing/Undefined,2448716.5,1222,2448716.5,1313
OR,Jackson,42.3696,-123.065,1.8,7.0,Arson,2451786.5,1629,2451786.5,1800
GA,Murray              ,34.6014,-84.6974,0.36,7.0,Arson,2450105.5,1901,2450105.5,2100
GA,Macon               ,32.3044,-84.1975,0.12,5.0,Debris Burning,2449058.5,1350,2449058.5,1407
GA,Brantley            ,31.1552,-81.898,0.02,1.0,Lightning,2449896.5,1455,2449896.5,1525
GA,Chatham             ,32.0121,-81.2684,0.6,8.0,Children,2450165.5,1400,2450165.5,1530
GA,Spalding            ,33.3157,-84.2805,0.01,8.0,Children,2449462.5,1555,2449462.5,1619
MS,Clay,33.6671119,-88.62449344,20.0,3.0,Smoking,2450064.5,1350,2450064.5,1450
GA,Meriwether          ,32.9387,-84.6465,0.11,9.0,Miscellaneous,2450091.5,1530,2450091.5,1610
MS,Lawrence,31.64927599,-90.06610468,3.0,7.0,Arson,2449624.5,1545,2449624.5,1645
MS,Marion,31.13360448,-89.65569994,14.0,7.0,Arson,2450096.5,1519,2450096.5,1651
GA,Dade,34.8759,-85.5116,0.88,5.0,Debris Burning,2451947.5,1425,2451947.5,1425
WV,Fayette,37.98928342,-81.22560032,955.0,7.0,Arson,2451495.5,1300,2451498.5,1300
GA,Glynn               ,31.138,-81.5984,0.8,7.0,Arson,2449865.5,1000,2449865.5,1127
WV,Berkeley,39.39456601,-77.95217493,0.1,8.0,Children,2451368.5,1419,2451368.5,1419
MS,Harrison,30.37717753,-89.16858877,45.0,7.0,Arson,2451001.5,1700,2451001.5,1914
MS,Pike,31.27842569,-90.32938484,1.0,5.0,Debris Burning,2451291.5,1404,2451291.5,1521
MS,Lawrence,31.71225681,-90.22892016,5.0,5.0,Debris Burning,2451108.5,1442,2451108.5,1550
ID,Payette,44.05419,-116.89011,9.0,9.0,Miscellaneous,2452066.5,2025,2452066.5,2232
CO,Rio Blanco,39.8505,-108.2081,0.1,1.0,Lightning,2452851.5,1630,2452851.5,2100
WV,Gilmer,38.92377265,-80.71951209,5.0,7.0,Arson,2449464.5,1500,2449464.5,1500
GA,Union               ,34.9269,-84.1154,0.48,5.0,Debris Burning,2449286.5,1520,2449286.5,1550
OR,49,45.22583333,-119.2875,0.1,1.0,Lightning,2451767.5,1115,2451768.5,1030
NY,ORLEANS,43.2207163,-78.02083309,0.75,7.0,Arson,2452756.5,1605,2452756.5,1605
WV,Putnam,38.41327861,-82.02887169,0.3,5.0,Debris Burning,2449025.5,1440,2449025.5,1440
GA,Liberty,31.7549,-81.2916,0.01,5.0,Debris Burning,2451685.5,1643,2451685.5,1643
NY,CLINTON,44.71685757,-73.68729372,1.31,7.0,Arson,2452759.5,1157,2452759.5,1157
GA,Camden              ,31.0694,-81.6988,0.09,7.0,Arson,2449160.5,2100,2449160.5,2130
GA,Decatur,31.0017,-84.5541,0.09,7.0,Arson,2451856.5,1544,2451856.5,1544
MS,Jasper,32.20139954,-89.03396233,2.0,7.0,Arson,2449129.5,1730,2449129.5,1830
MI,Alpena,44.98118845,-83.71818796,2.0,3.0,Smoking,2449119.5,1610,2449120.5,1200
GA,Brooks              ,30.7958,-83.5774,0.45,7.0,Arson,2450402.5,1730,2450402.5,1820
ID,Gooding,42.9377,-114.9959,1.5,2.0,Equipment Use,2452835.5,1238,2452835.5,1400
GA,Floyd               ,34.1387,-85.1078,2.38,5.0,Debris Burning,2449094.5,2000,2449094.5,2145
CA,El Dorado,38.591939,-120.919139,0.1,9.0,Miscellaneous,2452809.5,1305,2452809.5,1310
GA,Monroe              ,32.9556,-83.9132,3.0,9.0,Miscellaneous,2449769.5,1155,2449769.5,1235
GA,Polk,34.0188,-85.189,3.24,7.0,Arson,2452042.5,1500,2452042.5,1500
GA,Hart                ,34.2923,-82.8769,0.31,5.0,Debris Burning,2449426.5,1619,2449426.5,1710
WV,Clay,38.45775635,-80.86231329,0.1,10.0,Fireworks,2449271.5,1000,2449271.5,1000
GA,Bulloch             ,32.5093,-81.9114,0.39,5.0,Debris Burning,2450195.5,1600,2450195.5,1631
MT,63,46.78166667,-114.48222222,0.1,1.0,Lightning,2452829.5,1830,2452830.5,1800
AZ,11,33.77166667,-109.28,4.0,1.0,Lightning,2451757.5,0930,2451759.5,1800
MS,Panola,34.21703031,-89.9769761,1.0,7.0,Arson,2449020.5,1610,2449020.5,1700
CA,San Diego,33.3992,-116.60875,1.0,1.0,Lightning,2452093.5,1542,2452093.5,2000
NY,DUTCHESS,41.62501159,-73.58871822,0.1,5.0,Debris Burning,2452049.5,1844,2452049.5,1844
NY,COLUMBIA,42.07519836,-73.64613596,1.7,5.0,Debris Burning,2452750.5,1304,2452771.5,1304
MS,Lincoln,31.36636239,-90.36410874,10.0,7.0,Arson,2450165.5,1318,2450165.5,1530
NY,ONEIDA,43.09601096,-75.22016804,0.1,3.0,Smoking,2452171.5,1510,2452171.5,1510
GA,Paulding            ,34.0015,-84.9001,2.24,7.0,Arson,2449402.5,1900,2449402.5,2035
MS,George,30.89033274,-88.85310018,10.0,7.0,Arson,2449711.5,1644,2449711.5,1704
GA,Ware                ,31.121,-82.2776,2.36,2.0,Equipment Use,2450132.5,1020,2450132.5,1120
MT,Rosebud,45.2667,-106.6839,0.5,1.0,Lightning,2450663.5,1115,2450663.5,1800
MS,Jackson,30.65529104,-88.5714639,10.0,7.0,Arson,2450124.5,1619,2450124.5,1747
CA,Nevada,39.293161,-121.104269,0.8,9.0,Miscellaneous,2451747.5,1300,2451747.5,1330
WV,Roane,38.59800897,-81.27269284,3.0,11.0,Powerline,2450386.5,1001,2450386.5,1001
MT,77,47.095,-113.00333333,0.2,1.0,Lightning,2452482.5,1545,2452483.5,1430
AZ,1,33.91666667,-109.15,0.2,1.0,Lightning,2451700.5,1700,2451701.5,1945
WV,Hampshire,39.27010634,-78.66641259,0.5,5.0,Debris Burning,2450548.5,1530,2450548.5,1530
NM,39,36.67,-107.28166667,0.1,1.0,Lightning,2451012.5,1900,2451013.5,1430
OR,Lane,43.9765,-123.6362,518.0,4.0,Campfire,2452503.5,1333,2452503.5,2230
MS,Newton,32.23701971,-89.28150743,12.0,7.0,Arson,2450909.5,1605,2450909.5,1726
NY,ORLEANS,43.27188717,-78.39402501,0.1,9.0,Miscellaneous,2452879.5,1604,2452879.5,1604
NV,Elko,41.5221,-114.0747,0.3,1.0,Lightning,2452135.5,1636,2452135.5,2100
GA,Banks               ,34.3611,-83.4948,0.26,9.0,Miscellaneous,2450154.5,1600,2450154.5,1654
GA,Laurens,32.4753,-82.8033,1.46,3.0,Smoking,2451844.5,1412,2451844.5,1412
WV,Monongalia,39.62163038,-79.93126989,2.0,5.0,Debris Burning,2449790.5,1159,2449790.5,1159
WV,Hancock,40.52091982,-80.5889155,7.0,7.0,Arson,2449664.5,1442,2449664.5,1442
GA,Long                ,31.7722,-81.6735,21.73,7.0,Arson,2450131.5,1300,2450131.5,1451
GA,Fannin              ,34.8927,-84.3239,0.55,5.0,Debris Burning,2448725.5,1500,2448725.5,1610
AL,Chilton,32.88889,-86.571706,1.0,9.0,Miscellaneous,2452996.5,1250,2452996.5,1342
MS,Yalobusha,33.994042,-89.87235514,2.0,7.0,Arson,2449992.5,1700,2449992.5,1930
PA,DELAWARE,39.82305556,-75.45583333,1.3,9.0,Miscellaneous,2452731.5,1400,2452731.5,1400
GA,Glynn,31.1722,-81.5382,0.5,7.0,Arson,2451708.5,0815,2451708.5,0815
GA,Crawford,32.6985,-83.8324,2.11,5.0,Debris Burning,2451851.5,1400,2451851.5,1400
MS,Winston,33.16486682,-88.89818757,35.0,7.0,Arson,2450887.5,1328,2450887.5,1520
MS,Holmes,33.04524929,-89.96024447,20.0,5.0,Debris Burning,2448728.5,1537,2448728.5,1655
GA,Dade,34.9102,-85.5746,0.9,5.0,Debris Burning,2451886.5,1222,2451886.5,1222
ME,Androscoggin,44.26666649,-70.08333654,5.6,5.0,Debris Burning,2448749.5,1302,2448749.5,1530
OR,Harney,43.1827,-118.2591,35.0,1.0,Lightning,2452100.5,1400,2452101.5,1130
GA,Jenkins             ,32.6293,-81.9311,4.08,5.0,Debris Burning,2450468.5,1500,2450468.5,1535
GA,Pierce,31.361,-82.1171,1.56,5.0,Debris Burning,2451915.5,1305,2451915.5,1305
MS,Attala,33.01681736,-89.60459911,4.0,7.0,Arson,2448655.5,1315,2448655.5,1405
AZ,Mohave,35.13403,-113.87507,0.1,1.0,Lightning,2451779.5,1830,2451780.5,0900
WV,Hardy,38.9446931,-78.79665354,0.1,4.0,Campfire,2450571.5,1713,2450571.5,1713
GA,Pierce              ,31.241,-82.1975,0.39,5.0,Debris Burning,2449850.5,1530,2449850.5,1645
GA,Ware,31.224,-82.6974,15.1,5.0,Debris Burning,2451885.5,1400,2451885.5,1400
OK,Mayes,36.18180074,-95.16200258,3.0,13.0,Missing/Undefined,2450190.5,2050,2450190.5,2205
MS,Choctaw,33.32323896,-89.3816546,7.0,7.0,Arson,2449348.5,1530,2449348.5,1640
GA,Liberty             ,31.8064,-81.4117,0.22,7.0,Arson,2448703.5,1510,2448703.5,1628
MS,Lauderdale,32.33236395,-88.78505571,12.0,3.0,Smoking,2448764.5,1850,2448764.5,2040
GA,Charlton            ,30.8295,-81.9993,0.04,7.0,Arson,2449129.5,2250,2449129.5,2330
GA,Charlton            ,30.8296,-82.0591,0.56,1.0,Lightning,2450986.5,1930,2450986.5,2035
NY,ORANGE,41.40799553,-74.73119028,1.67,9.0,Miscellaneous,2452027.5,1254,2452027.5,1254
AZ,5,35.32666667,-111.49333333,0.1,1.0,Lightning,2452839.5,1511,2452839.5,1830
GA,Walker              ,34.9273,-85.3247,0.02,7.0,Arson,2449164.5,1800,2449165.5,0130
GA,Oglethorpe,33.9838,-82.9155,1.51,1.0,Lightning,2451736.5,1917,2451736.5,1917
OR,Jackson,42.6523,-122.7095,0.3,1.0,Lightning,2452468.5,1440,2452469.5,0001
MS,Yazoo,32.85011445,-90.01294375,4.0,5.0,Debris Burning,2451436.5,1545,2451436.5,1930
ID,Blaine,43.56402,-114.23273,5.0,7.0,Arson,2451435.5,2230,2451436.5,0430
GA,Laurens             ,32.3211,-83.0654,0.02,7.0,Arson,2450144.5,0010,2450144.5,0037
GA,Coweta              ,33.2644,-84.6689,0.33,5.0,Debris Burning,2449122.5,1552,2449122.5,1650
GA,Catoosa,34.9101,-85.0118,15.05,5.0,Debris Burning,2451610.5,1350,2451610.5,1350
MS,Lafayette,34.20631253,-89.27934462,10.0,7.0,Arson,2450535.5,1153,2450535.5,1431
NY,DUTCHESS,41.79685618,-73.60897704,2.25,1.0,Lightning,2452750.5,1352,2452750.5,1352
GA,Toombs              ,32.1324,-82.3774,1.89,5.0,Debris Burning,2450147.5,1040,2450147.5,1115
OR,Harney,43.5332,-119.4477,0.1,9.0,Miscellaneous,2451409.5,1915,2451409.5,2100
GA,Towns,34.8582,-83.6989,0.08,5.0,Debris Burning,2451806.5,1300,2451806.5,1300
OK,Pittsburg,35.22460215,-95.54669943,80.0,13.0,Missing/Undefined,2449055.5,1330,2449055.5,1615
WY,Natrona,42.6905,-106.4386,0.1,1.0,Lightning,2452860.5,1724,2452860.5,1900
GA,Towns               ,34.9268,-83.7401,0.26,5.0,Debris Burning,2449460.5,1100,2449460.5,1200
NY,ERIE,42.60314198,-79.08011,0.1,9.0,Miscellaneous,2452480.5,0520,2452480.5,0520
MS,Yalobusha,33.98549481,-89.6416516,2.0,7.0,Arson,2449771.5,1315,2449771.5,1400
OK,McCurtain,34.12239795,-94.60710157,0.1,13.0,Missing/Undefined,2449409.5,1553,2449409.5,1630
GA,Tift,31.43,-83.5146,0.7,5.0,Debris Burning,2451624.5,1556,2451624.5,1556
MS,Benton,34.84614356,-89.23095704,1.0,5.0,Debris Burning,2449786.5,1630,2449786.5,1700
GA,Houston             ,32.3556,-83.6511,0.04,5.0,Debris Burning,2448684.5,1100,2448684.5,1121
GA,Montgomery,32.13019311,-82.53615242,4.41,5.0,Debris Burning,2452464.5,1650,2452464.5,1650
GA,McIntosh,31.635,-81.4335,0.1,7.0,Arson,2452397.5,2237,2452397.5,2237
OK,Latimer,35.05130047,-95.09329973,40.0,13.0,Missing/Undefined,2449439.5,1625,2449439.5,2000
OR,Jackson,42.4651,-123.0012,0.5,9.0,Miscellaneous,2451380.5,1632,2451380.5,2100
WI,Juneau,44.2381761,-90.20204097,0.25,2.0,Equipment Use,2450197.5,2230,2450198.5,1320
AZ,Cochise,31.35531031,-109.82546772,60.0,1.0,Lightning,2449514.5,1538,2449515.5,1230
GA,Pierce,31.3267,-82.1973,0.2,9.0,Miscellaneous,2452052.5,1329,2452052.5,1329
GA,Jefferson,33.1095,-82.4802,2.89,5.0,Debris Burning,2452309.5,1403,2452309.5,1403
MS,Hancock,30.49229249,-89.4499,1.0,7.0,Arson,2450876.5,1256,2450876.5,1303
NC,11,36.02166667,-81.845,0.5,1.0,Lightning,2450996.5,1200,2450997.5,2000
MS,Franklin,31.386992,-90.6992014,65.0,5.0,Debris Burning,2450146.5,1300,2450146.5,1930
NY,SUFFOLK,40.92411173,-73.07085677,0.1,9.0,Miscellaneous,2451716.5,1938,2451716.5,1938
GA,Laurens,32.5268,-82.7833,0.52,5.0,Debris Burning,2452218.5,1148,2452218.5,1148
GA,Appling             ,31.9095,-82.3572,5.61,9.0,Miscellaneous,2450500.5,2130,2450500.5,2301
GA,Cherokee            ,34.2071,-84.4264,0.19,5.0,Debris Burning,2449712.5,1114,2449712.5,1135
MS,Lee,34.10519647,-88.57165733,4.0,5.0,Debris Burning,2449426.5,1415,2449426.5,1553
CO,Moffat,39.3458,-108.4084,0.1,1.0,Lightning,2452544.5,1845,2452545.5,1200
GA,Washington,32.8353,-82.7848,0.51,9.0,Miscellaneous,2452107.5,1358,2452107.5,1358
GA,McIntosh            ,31.5493,-81.4143,0.6,5.0,Debris Burning,2450540.5,1155,2450540.5,1240
AZ,5,34.38638889,-110.94416667,0.1,1.0,Lightning,2452831.5,1710,2452832.5,0040
GA,Decatur             ,30.8475,-84.6129,0.53,7.0,Arson,2450946.5,1545,2450946.5,1620
GA,Bartow,34.1215,-84.674,43.68,7.0,Arson,2451985.5,1622,2451985.5,1622
WV,Summers,37.64908916,-80.80378416,0.1,7.0,Arson,2450191.5,1830,2450191.5,1830
NY,WARREN,43.50295832,-73.79102325,3.0,5.0,Debris Burning,2452043.5,1629,2452043.5,1629
AZ,Cochise,31.97642207,-110.43923825,5.0,2.0,Equipment Use,2449516.5,1600,2449516.5,2135
NY,SUFFOLK,40.76860103,-73.32651498,0.1,9.0,Miscellaneous,2452461.5,2242,2452461.5,2242
GA,Cook,31.0871,-83.4965,0.05,5.0,Debris Burning,2451674.5,1645,2451674.5,1645
MS,Tippah,34.76244209,-88.90481175,1.0,5.0,Debris Burning,2451436.5,0850,2451436.5,0904
MS,Tate,34.70055802,-90.15554859,2.0,5.0,Debris Burning,2451085.5,2000,2451085.5,2200
GA,Charlton            ,30.4696,-82.0407,0.4,1.0,Lightning,2448811.5,1415,2448811.5,1455
GA,Paulding            ,33.9329,-84.7553,0.97,8.0,Children,2449714.5,1520,2449714.5,1636
WV,Preston,39.34255599,-80.02804214,0.5,8.0,Children,2449793.5,1445,2449793.5,1445
UT,Davis,41.03959,-112.24968,0.1,1.0,Lightning,2452095.5,1900,2452095.5,2100
MS,Smith,31.93717274,-89.36050252,2.0,5.0,Debris Burning,2449493.5,1500,2449493.5,1600
MS,Jones,31.46583013,-89.36790828,35.0,5.0,Debris Burning,2449021.5,1310,2449021.5,1430
MI,101,44.18111111,-85.91972222,0.5,5.0,Debris Burning,2452785.5,1327,2452785.5,1414
MT,63,46.825,-113.93138889,0.1,5.0,Debris Burning,2451715.5,1510,2451715.5,1600
NY,ROCKLAND,41.12767815,-74.03589054,1.75,9.0,Miscellaneous,2452107.5,2118,2452107.5,2118
ME,Penobscot,44.81666576,-69.13333142,4.5,5.0,Debris Burning,2449091.5,1650,2449091.5,1720
GA,Irwin               ,31.7213,-83.4528,0.41,5.0,Debris Burning,2449968.5,2030,2449968.5,2150
WV,Putnam,38.5335503,-81.85908204,0.1,5.0,Debris Burning,2452756.5,2025,2452756.5,2025
WV,Harrison,39.38699029,-80.27130672,0.4,3.0,Smoking,2449653.5,1442,2449653.5,1442
OK,Sequoyah,35.59203332,-94.58158334,2.0,7.0,Arson,2452661.5,1745,2452661.5,1745
GA,Emanuel,32.5266,-82.3777,0.05,8.0,Children,2452320.5,1554,2452320.5,1554
MS,Jefferson Davis,31.48590609,-89.82591564,10.0,5.0,Debris Burning,2449090.5,1640,2449090.5,1800
MI,135,44.63055556,-84.11194444,2.0,7.0,Arson,2452834.5,1358,2452834.5,1500
WY,Sweetwater,41.3105,-109.2001,1350.0,1.0,Lightning,2452497.5,1400,2452499.5,1200
GA,Dodge,32.0983,-83.0636,1.6,5.0,Debris Burning,2451695.5,1430,2451695.5,1430
GA,Columbia,33.418,-82.3377,2.46,5.0,Debris Burning,2452327.5,1340,2452327.5,1340
GA,Harris              ,32.8531,-85.0734,45.65,7.0,Arson,2449910.5,2000,2449910.5,2230
GA,Montgomery          ,32.1667,-82.5592,0.77,3.0,Smoking,2448638.5,1330,2448638.5,1415
AL,Calhoun,33.884378,-85.785483,1.0,5.0,Debris Burning,2452731.5,1400,2452731.5,1530
OR,59,45.30138889,-118.71833333,20.0,4.0,Campfire,2451494.5,1200,2451495.5,1430
NY,ROCKLAND,41.19881457,-74.00937277,0.1,9.0,Miscellaneous,2452234.5,1156,2452234.5,1156
NY,CHEMUNG,42.16941956,-76.89295901,0.5,11.0,Powerline,2452003.5,1415,2452003.5,1415
GA,Heard               ,33.2131,-85.0977,7.01,9.0,Miscellaneous,2450516.5,1240,2450516.5,1422
WV,Monongalia,39.71144442,-80.11805545,0.1,2.0,Equipment Use,2450520.5,1631,2450520.5,1631
GA,White               ,34.6183,-83.825,2.77,5.0,Debris Burning,2448697.5,1700,2448697.5,1755
NV,Elko,41.0627,-114.512,0.1,1.0,Lightning,2452806.5,1455,2452807.5,1100
WV,Mineral,39.44469394,-78.86696176,0.1,7.0,Arson,2451499.5,1925,2451499.5,1925
OK,Le Flore,34.68880113,-94.89309676,30.0,13.0,Missing/Undefined,2449055.5,1315,2449055.5,1500
GA,Worth,31.6015,-83.9353,7.25,5.0,Debris Burning,2452330.5,1514,2452330.5,1514
GA,Liberty             ,31.7207,-81.493,0.29,5.0,Debris Burning,2450177.5,1700,2450177.5,1840
NY,ONTARIO,42.92986683,-77.3152583,0.5,3.0,Smoking,2452493.5,1814,2452493.5,1814
GA,Upson,32.87,-84.2594,0.66,5.0,Debris Burning,2452352.5,1413,2452352.5,1413
NY,SULLIVAN,41.650152,-74.69224104,2.5,3.0,Smoking,2452835.5,1455,2452835.5,1455
AZ,5,34.69722222,-111.44111111,0.2,1.0,Lightning,2452082.5,0847,2452082.5,1300
GA,Miller,31.1047,-84.7744,0.15,5.0,Debris Burning,2451582.5,1930,2451582.5,1930
MS,Stone,30.82065817,-88.96282221,10.0,5.0,Debris Burning,2449385.5,1340,2449385.5,1457
CO,Fremont,38.43092,-105.56996,0.2,1.0,Lightning,2452127.5,0735,2452127.5,1600
CA,Riverside,33.73475,-117.39005,0.1,11.0,Powerline,2450886.5,1737,2450886.5,1830
AZ,Pinal,33.20861942,-111.79406762,3.0,5.0,Debris Burning,2449875.5,1824,2449875.5,1926
GA,Catoosa             ,34.8586,-85.0738,0.57,5.0,Debris Burning,2450164.5,1500,2450164.5,1546
