OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,COMPLEX_NAME,COMPLEX_INCNUM,IRWINID,FIRE_NUM,DECADES,SHAPE_Length,SHAPE_Area
23540,1947,CA,USF,SQF, ,00000000,,,9,,1,880.29395,,,,,00000018,,10600.2906153008,5571938.61633958
23541,1947,CA,USF,CNF, ,00000000,,,9,,1,225.12643,,,,,00000125,,6035.89442277811,1308976.91952339
23542,1947,CA,USF,TOI, ,00000000,,,14,,1,145.72867,,,,,00000000,,4233.82810513153,964160.32121688
23543,1947,CA,USF,TOI, ,00000000,,,14,,1,537.11548,,,,,00000000,,9869.88976778234,3550396.67332537
23545,1947,CA,CDF,MEU,ROY ZANE #2,00000000,1947/08/19 00:00:00+00,,14,,1,332.44913,,,,,00000119,,6808.55698593715,2233704.15749935
23546,1947,CA,CDF,MEU,MANNING,00000000,1947/09/14 00:00:00+00,,14,,1,373.71738,,,,,00000183,,7127.22632864864,2546321.04232042
23547,1947,CA,CDF,MEU,PUTLIE,00000000,1947/09/14 00:00:00+00,,14,,1,280.57471,,,,,00000179,,6076.24614076797,1932264.09877622
23548,1947,CA,CDF,MEU,N.W.P.R.R. #2,00000000,1947/06/23 00:00:00+00,,14,,1,656.31329,,,,,00000037,,10251.8310569265,4441614.11931957
23549,1947,CA,USF,MDF, ,00000000,,,9,,1,15.991657,,,,,00000003,,1420.15746943777,115273.76349024
23550,1926,CA,USF,SNF, ,00000000,,,14,,1,1945.514,,,,,00000002,,23743.842569394,12539364.3066872
23551,1926,CA,USF,SNF, ,00000000,,,14,,1,1714.6357,,,,,00000003,,19124.2970424652,11027800.3043684
23552,1926,CA,USF,SNF, ,00000000,,,9,,1,540.48419,,,,,00000004,,7797.75247492102,3474953.48092496
23553,1926,CA,USF,SNF, ,00000000,,,1,,1,604.11029,,,,,00000005,,8136.94030917565,3878883.51437101
23554,1926,CA,USF,SNF, ,00000000,,,14,,1,4395.208,,,,,00000006,,26387.8698817515,28187115.9649421
23555,1926,CA,USF,SNF, ,00000000,,,1,,1,423.69656,,,,,00000007,,7451.19887230488,2718687.67887505
23556,1926,CA,USF,SHF, ,00000000,,,14,,1,24.343071,,,,,00000604,,1784.61390192613,172101.581154865
23558,1926,CA,USF,PNF, ,00000000,,,14,,1,375.67078,,,,,00000002,,6631.0655155248,2604094.03349908
23559,1926,CA,USF,PNF, ,00000000,,,14,,1,205.32603,,,,,00000001,,5260.35200920634,1423396.00844837
23560,1926,CA,USF,PNF, ,00000000,,,14,,1,306.41199,,,,,00000005,,5779.61006521728,2122500.02208503
23561,1926,CA,USF,PNF, ,00000000,,,14,,1,558.27051,,,,,00000003,,8885.46046644984,3861494.56236569
23562,1926,CA,USF,PNF, ,00000000,,,14,,1,1038.8759,,,,,00000004,,16518.884454907,7176712.47290249
23563,1926,CA,USF,PNF, ,00000000,,,14,,1,157.07906,,,,,00000006,,4498.77636794618,1084401.50933409
23564,1926,CA,USF,PNF, ,00000000,,,14,,1,3645.4956,,,,,00000008,,23165.9708972908,25104495.2901417
23565,1926,CA,USF,PNF, ,00000000,,,14,,1,2396.8611,,,,,00000009,,20637.1182347048,16502296.3245605
23566,1926,CA,USF,PNF, ,00000000,,,14,,1,348.71432,,,,,00000007,,6457.75650209773,2399282.81785471
23567,1926,CA,USF,PNF, ,00000000,,,14,,1,793.57349,,,,,00000012,,12491.6072787651,5408631.73728717
23568,1926,CA,USF,SQF, ,00000000,,,9,,1,4.2826943,,,,,00000003,,795.611044843944,26331.9564461359
23569,1926,CA,USF,SQF, ,00000000,,,1,,1,258.3284,,,,,00000037,,5425.43621491812,1584992.5540889
23570,1926,CA,USF,SQF, ,00000000,,,9,,1,29.24515,,,,,00000125,,2226.61476609073,179205.32737416
23571,1926,CA,USF,SQF, ,00000000,,,9,,1,918.38232,,,,,00000004,,10652.2684672555,5623874.21646885
23572,1930,CA,USF,LPF, ,00000000,,,14,,1,1091.0184,,,,,00000100,,10456.0775999,6742578.60567233
23573,1930,CA,USF,CNF, ,00000000,,,14,,1,645.14752,,,,,00000003,,11673.2120966808,3730511.40995784
23574,1930,CA,USF,CNF, ,00000000,,,14,,1,549.6413,,,,,00000004,,7786.66100355857,3167879.85215002
23575,1930,CA,USF,CNF, ,00000000,,,14,,1,50.342403,,,,,00000002,,2470.11823432473,289166.961938036
23576,1930,CA,USF,CNF, ,00000000,,,14,,1,55.139004,,,,,00000001,,2243.13459087579,318029.65694435
23577,1930,CA,USF,CNF, ,00000000,,,14,,1,453.81058,,,,,00000005,,7381.54129162244,2604414.85425826
23578,1930,CA,CDF,RRU, ,00000000,,,14,,1,274.36212,,,,,00000000,,5385.14070259561,1612557.9774955
23579,1930,CA,USF,BDF, ,00000000,,,14,,1,67.035706,,,,,00000000,,2508.73982727877,397444.220891806
23580,1930,CA,USF,BDF, ,00000000,,,14,,1,133.27313,,,,,00000000,,3280.58884724696,790879.558087375
23581,1930,CA,USF,BDF, ,00000000,,,14,,1,225.67674,,,,,00000000,,6462.99529252786,1336864.79814758
23582,1930,CA,USF,ENF,CALDOR FIRE,00000000,1930/07/25 00:00:00+00,,9,,1,232.93446,,,,,00000022,,6163.31462649808,1546383.6126406
23583,1930,CA,USF,ENF, ,00000000,,,9,,1,51.429119,,,,,00000001,,4287.61586107631,343438.829169365
23584,1930,CA,USF,SHF, ,00000000,,,1,,1,621.00928,,,,,00000028,,12111.320950094,4398624.38212299
23585,1930,CA,USF,SHF, ,00000000,,,9,,1,89.25457,,,,,00000090,,3065.68840781721,625555.800748548
23586,1930,CA,USF,SHF, ,00000000,,,9,,1,325.02051,,,,,00000050,,6921.55568130545,2276440.97306205
23587,1930,CA,USF,SHF, ,00000000,,,1,,1,74.877548,,,,,00000057,,2963.34643221686,520314.798444822
23588,1930,CA,USF,SHF, ,00000000,,,9,,1,67.840019,,,,,00000502,,2936.36329172898,486414.277828045
23589,1930,CA,USF,SHF, ,00000000,,,9,,1,273.56586,,,,,00000691,,6900.56428034801,1947479.88199137
23590,1930,CA,USF,SHF, ,00000000,,,1,,1,293.16702,,,,,00000690,,5465.84550538028,2085269.14513566
23591,1930,CA,USF,SHF, ,00000000,,,9,,1,271.34863,,,,,00000577,,5898.04198482975,1918299.71248532
23592,1930,CA,USF,SHF, ,00000000,,,9,,1,249.90105,,,,,00000569,,6245.67072182455,1764676.82019636
23593,1918,CA,USF,TNF, ,00000000,,,14,,1,104.20077, ,,,,00000005,,3510.30242204158,707231.720030504
23594,1934,CA,USF,KNF, ,00000000,,,14,,1,119.26925,,,,,00000259,,3846.09185643461,859415.19808623
23595,1934,CA,USF,KNF, ,00000000,,,14,,1,353.06802,,,,,00000299,,6296.61018796764,2528628.70389305
23596,1934,CA,USF,KNF, ,00000000,,,14,,1,6.2573452,,,,,00000221,,1571.22326963772,45241.1917687832
23597,1934,CA,USF,MNF,BARTLETT SPRINGS,00000000,,,9,,1,3978.0859,,,,,00000033,,21645.1985443243,26817846.0114246
23598,1934,CA,USF,SQF, ,00000000,,,1,,1,970.67169,,,,,00000024,,12248.2893701819,6139568.64483681
23599,1934,CA,USF,SQF, ,00000000,,,9,,1,2896.2085,,,,,00000071,,20837.2705723795,18034001.1492244
23600,1934,CA,USF,SQF, ,00000000,,,1,,1,6.0870624,,,,,00000025,,803.541812685583,37803.7151258062
23601,1934,CA,USF,SQF, ,00000000,,,1,,1,20.562603,,,,,00000053,,1386.00156055423,127425.805653731
23602,1934,CA,USF,SQF, ,00000000,,,9,,1,140.73415,,,,,00000049,,4698.10703308091,871586.565824232
23603,1934,CA,USF,SQF, ,00000000,,,1,,1,385.54453,,,,,00000043,,6559.4769545233,2367087.35693145
23604,1934,CA,USF,SQF, ,00000000,,,9,,1,6.2617116,,,,,00000003,,741.300885696426,38320.8325487101
23605,1934,CA,USF,SQF, ,00000000,,,9,,1,187.1107,,,,,00000048,,4249.90851998028,1144577.27667964
23606,1934,CA,USF,SQF, ,00000000,,,9,,1,1730.6287,,,,,00000018,,13843.4337144298,10951566.7813446
23607,1934,CA,USF,SQF,SOUTH FORK,00000000,1934/07/05 00:00:00+00,,9,,1,2402.7869,,,,,00000044,,18831.3246187312,15146250.4859552
23608,1934,CA,USF,CNF, ,00000000,,,9,,1,1465.7383,,,,,00000031,,21679.1758830398,8549148.80650125
23609,1934,CA,USF,CNF, ,00000000,,,9,,1,2548.2537,,,,,00000030,,28507.3157812226,14852124.6647561
23610,1934,CA,USF,CNF, ,00000000,,,14,,1,743.55939,,,,,00000004,,10453.795191762,4334155.05102614
23611,1934,CA,USF,CNF, ,00000000,,,14,,1,3051.6519,,,,,00000002,,16294.2147656807,17830943.1078141
23612,1934,CA,USF,MDF, ,00000000,,,1,,1,76.055786,,,,,00000048,,5756.69358973111,540910.989766345
23613,1934,CA,USF,MDF, ,00000000,,,1,,1,43.134861,,,,,00000042,,2951.32786527065,306325.955969413
23614,1936,CA,USF,SRF,BLOCKSBURG,00000000,1936/10/17 00:00:00+00,,5,,1,154.61467,,,,,00400573,,3906.35515949724,1076567.7857975
23615,1936,CA,USF,SRF,PEARCE,00000000,1936/11/30 00:00:00+00,,5,,1,2014.4586,,,,,00400580,,19953.7405338136,13967156.5167069
23616,1936,CA,CDF,HUU,A-LINE,00000000,,,14,,1,17530.748,,,,,00000000,,45104.9486727764,125055888.95076
23617,1936,CA,USF,KNF,RIVERVIEW,00000000,1936/08/05 00:00:00+00,,1,,1,26.106646,,,,,00000055,,1776.43757396885,190369.329705901
23618,1936,CA,USF,KNF,BADGER MTN,00000000,1936/08/05 00:00:00+00,,1,,1,18.025181,,,,,00000059,,1804.98818484949,131374.255368101
23619,1936,CA,USF,KNF,BUTCHER GULCH,00000000,1936/08/05 00:00:00+00,,1,,1,43.990829,,,,,00000062,,2129.80304837726,320711.522824185
23620,1936,CA,USF,KNF,ASH CREEK,00000000,1936/08/05 00:00:00+00,,1,,1,521.49188,,,,,00000063,,7582.84289447116,3807589.47644521
23621,1936,CA,USF,KNF,SKUNK GULCH,00000000,1936/08/05 00:00:00+00,,1,,1,27.144783,,,,,00000067,,1806.06936118135,198043.617465758
23622,1936,CA,USF,KNF,CARTER CREEK,00000000,1936/08/16 00:00:00+00,,8,,1,16.021839,,,,,00000080,,1266.59854258403,115922.720739286
23623,1936,CA,USF,KNF,ROCKY GULCH #2,00000000,1936/09/29 00:00:00+00,,3,,1,39.887802,,,,,00000100,,2078.75089432178,290644.880120553
23624,1936,CA,USF,KNF,STANSHAW TRAIL,00000000,1936/11/26 00:00:00+00,,5,,1,13.022625,,,,,00000123,,1265.81751689849,93959.7108689366
23625,1937,CA,CDF,RRU, ,00000000,,,14,,1,138.81917,,,,,00000000,,4544.0421898606,808804.092193738
23626,1937,CA,CCO,LAC,VERDUGO WOODLNDS #90,00000000,1937/12/21 00:00:00+00,,14,,1,338.53497,,,,,00000000,,9923.46936883762,2006958.37680676
23627,1937,CA,USF,SRF,N/A,00000000,1937/10/01 00:00:00+00,,1,,1,54.766953,,,,,00000232,,2242.72067355164,399239.774154443
23628,1937,CA,USF,SRF,DUNSING,00000000,1937/07/10 00:00:00+00,,2,,1,8.9614582,,,,,00300129,,894.727588765295,63542.5914125191
23629,1937,CA,USF,SRF,MOSQUITO,00000000,1937/07/15 00:00:00+00,,5,,1,4.8794475,,,,,00300130,,658.439734174885,34412.4231720848
23630,1937,CA,USF,KNF,SEIAD CREEK,00000000,1937/07/10 00:00:00+00,,9,,1,15.649332,,,,,00000016,,1414.14823561161,114343.347011787
23631,1937,CA,USF,KNF,SMOKEY CREEK,00000000,1937/08/24 00:00:00+00,,2,,1,45.074211,,,,,00000066,,2514.86640454732,330340.597415186
23632,1938,CA,USF,BDF, ,00000000,,,14,,1,82.208984,,,,,00000000,,3626.78095699476,485540.045329221
23633,1938,CA,CDF,RRU, ,00000000,,,14,,1,464.43542,,,,,00000000,,7055.97194178321,2722875.04760057
23634,1916,CA,USF,ENF, ,00000000,,,9,,1,4.9740214,,,,,0000G228,,703.262857556975,33322.0666892067
23635,1916,CA,USF,ENF,GOLD CHANNEL,00000000,1916/08/08 00:00:00+00,,14,,1,52.366104,,,,,0000G233,,2304.27492234575,350761.506154706
23636,1916,CA,USF,ENF,BACCHI FIRE,00000000,1916/07/26 00:00:00+00,,9,,1,122.94878,,,,,0000G251,,3520.19000557693,823113.2458496
23637,1916,CA,USF,ENF, ,00000000,,,14,,1,11.060372,,,,,0000G161,,1102.45152745163,74038.0790106437
23638,1916,CA,USF,ENF, ,00000000,,,14,,1,27.492416,,,,,0000G221,,1663.10497698836,184005.307712479
23639,1916,CA,USF,ENF,NORTH BEAR CK #2,00000000,1916/10/30 00:00:00+00,,14,,1,8.2961149,,,,,0000G314,,849.335927165244,55503.181344423
23640,1916,CA,USF,ENF, ,00000000,,,9,,1,21.212454,,,,,0000G229,,1422.15666167376,141886.17621285
23641,1916,CA,USF,ENF, ,00000000,,,14,,1,8.7981625,,,,,0000G315,,874.603842251758,58855.2067820439
23642,1916,CA,USF,ENF, ,00000000,,,9,,1,29.458944,,,,,0000G232,,1795.4534840356,197001.787471523
23643,1916,CA,USF,ENF,BEAR CK,00000000,1916/09/10 00:00:00+00,,9,,1,23.596783,,,,,0000G263,,1643.27275608731,157727.968894112
23644,1916,CA,USF,ENF, ,00000000,,,9,,1,1860.481,,,,,0000G264,,16190.9384983974,12431004.7508429
23645,1916,CA,USF,ENF, ,00000000,,,9,,1,11.905758,,,,,0000G245,,1163.80251668058,79561.8496919863
23646,1916,CA,USF,ENF, ,00000000,,,14,,1,13.405781,,,,,0000G243,,1079.00371856006,89579.0989580444
23647,1930,CA,USF,SRF,DOUBLE GATE #3,00000000,1930/10/09 00:00:00+00,,5,,1,12.94529,,,,,00400665,,1063.88714351017,89840.928214209
23648,1930,CA,USF,SRF,ROUND MT.,00000000,1930/11/04 00:00:00+00,,5,,1,104.55734,,,,,00400666,,3025.42206971857,726532.618977293
23649,1930,CA,USF,SRF,CONANT #2,00000000,1930/11/04 00:00:00+00,,5,,1,23.898384,,,,,00400667,,1446.11372418772,165992.346588612
23650,1930,CA,USF,SRF,CONANT #1,00000000,1930/11/04 00:00:00+00,,5,,1,2.9873962,,,,,00400668,,511.267325651742,20748.138529099
23651,1930,CA,USF,SRF,HAYDON,00000000,1930/11/07 00:00:00+00,,9,,1,5.9749742,,,,,00400669,,722.504737973943,41434.7291462866
23652,1930,CA,USF,SRF,BIG CREEK,00000000,1930/08/03 00:00:00+00,,5,,1,264.83472,,,,,00300006,,6783.09238588472,1884855.50267874
23653,1930,CA,USF,SRF,WEST CANADIAN CREEK,00000000,1930/08/12 00:00:00+00,,1,,1,32.194458,,,,,00300007,,2008.27579479097,227393.856804033
23654,1941,CA,USF,BDF, ,00000000,,,14,,1,2178.3704,,,,,00000000,,16432.1629823667,12907500.8973137
23655,1941,CA,CDF,TGU,HUNTER,00000000,1941/09/05 00:00:00+00,,14,,1,173.27908,,,,,00000155,,4785.09357006644,1207739.48189383
23656,1941,CA,CDF,TGU,ELLENWOOD & RAMSAY,00000000,1941/06/09 00:00:00+00,,14,,1,225.43027,,,,,00000027,,10028.2289277472,1570165.80014993
23657,1941,CA,CDF,TGU,SPENCER,00000000,1941/09/08 00:00:00+00,,14,,1,204.8768,,,,,00000162,,5225.49235507202,1421261.75266509
23658,1941,CA,CDF,TGU,BAYLESS,00000000,1941/10/05 00:00:00+00,,14,,1,164.94325,,,,,00000192,,3935.62165008537,1143785.21608378
23659,1941,CA,CDF,TGU,MONTGOMERY,00000000,1941/08/08 00:00:00+00,,14,,1,209.80058,,,,,00000092,,5335.15488506932,1452686.16973442
23660,1941,CA,CDF,TGU,SUPAN,00000000,1941/06/08 00:00:00+00,,14,,1,4950.8579,,,,,00000057,,39251.0002490164,34524961.7792076
23661,1941,CA,USF,PNF, ,00000000,,,14,,1,288.8331,,,,,00000001,,6039.6451748506,1989972.35696333
23662,1941,CA,USF,PNF, ,00000000,,,14,,1,275.52481,,,,,00000002,,5589.65392060186,1892112.02839745
23663,1918,CA,USF,TNF, ,00000000,,,14,,1,496.16827, ,,,,00000010,,7818.18039840454,3364088.76039737
23664,1918,CA,USF,TNF, ,00000000,,,14,,1,303.35977, ,,,,00000013,,6543.65330806557,2056403.07168587
23665,1918,CA,USF,TNF, ,00000000,,,9,,1,178.14192, ,,,,00000014,,4638.8998223095,1206784.35401157
23666,1945,CA,CDF,SHU,CLEAR CREEK,00000000,,,14,,1,411.20499,,,,,00000000,,10659.4156823518,2882150.44201331
23667,1945,CA,USF,SHF, ,00000000,,,1,,1,97.460892,,,,,00000637,,3517.93858786306,695793.235856482
23668,1945,CA,USF,SHF, ,00000000,,,9,,1,108.58212,,,,,00000510,,3627.0831164069,773488.842180016
23669,1945,CA,USF,SHF, ,00000000,,,9,,1,416.25504,,,,,00000503,,15285.2017128321,2956078.38059891
23670,1945,CA,USF,SHF, ,00000000,,,9,,1,97.467346,,,,,00000106,,3482.47414796633,688333.765505699
23671,1945,CA,CDF,MEU,AMES RANCH,00000000,1945/09/27 00:00:00+00,,14,,1,2151.3228,,,,,00000170,,20475.0946539648,14384920.6688267
23672,1945,CA,CDF,MEU,YORKVILLE,00000000,1945/09/08 00:00:00+00,,14,,1,3873.9941,,,,,00000110,,25463.7031796076,25908977.3765176
23673,1917,CA,USF,TNF, ,00000000,,,14,,1,407.07135, ,,,,00000006,,7389.16539644412,2763335.51749162
23674,1917,CA,USF,TNF, ,00000000,,,14,,1,142.53293, ,,,,00000007,,4140.06735426952,967490.83910695
23675,1925,CA,USF,SQF, ,00000000,,,1,,1,8.0297108,,,,,00000015,,862.317704998597,50720.8608400089
23676,1925,CA,USF,SQF, ,00000000,,,1,,1,627.49884,,,,,00000112,,9534.23684340984,3914570.78051465
23677,1925,CA,USF,SQF, ,00000000,,,1,,1,8.0011911,,,,,00000104,,914.724066153038,49617.5421572353
23678,1925,CA,USF,SQF, ,00000000,,,1,,1,75.947121,,,,,00000022,,2921.57266953831,465111.203253438
23679,1925,CA,USF,SQF, ,00000000,,,9,,1,333.52887,,,,,00000156,,6825.76546799579,2041603.885442
23680,1926,CA,USF,SNF, ,00000000,,,14,,1,2601.8516,,,,,00000001,,24355.8942410555,16812001.2331223
23681,1926,CA,USF,SQF, ,00000000,,,1,,1,10.717409,,,,,00000085,,943.066520698728,65565.743973862
23682,1926,CA,USF,SQF, ,00000000,,,9,,1,202.98921,,,,,00000118,,5403.4699560316,1240286.12249244
23683,1926,CA,USF,SQF, ,00000000,,,1,,1,14969.266,,,,,00000070,,55467.9454071729,94780816.8636061
23684,1926,CA,USF,SQF, ,00000000,,,9,,1,555.86914,,,,,00000106,,8025.05688342129,3505350.72926265
23685,1926,CA,USF,SQF, ,00000000,,,1,,1,1363.4583,,,,,00000006,,11555.2709106492,8480187.64251639
23686,1935,CA,USF,CNF, ,00000000,,,9,,1,201.71608,,,,,00000039,,5985.07123798453,1162075.95688832
23687,1935,CA,USF,CNF, ,00000000,,,9,,1,39.77013,,,,,00000038,,2889.38710673986,230128.02354812
23688,1958,CA,CDF,MVU,HAUSER #1,00000000,1958/09/25 00:00:00+00,,14,,1,634.0415,,,,,00000243,1950,9682.52658641627,3628440.93965009
23689,1958,CA,CDF,MVU,PEARSON PEAK #2,00000000,1958/10/02 00:00:00+00,,14,,1,4173.9399,,,,,00000262,1950,38399.9519109112,24073621.3778324
23690,1958,CA,CDF,MVU,SAWDAY,00000000,1958/09/15 00:00:00+00,,14,,1,443.65826,,,,,00000300,1950,7080.80064222336,2564126.50931131
23691,1958,CA,CDF,MVU,VALLEY VIEW #2,00000000,1958/08/09 00:00:00+00,,14,,1,1205.6907,,,,,00000180,1950,11740.7998613008,6927677.50156705
23692,1958,CA,CDF,MVU,SAN MIGUEL,00000000,1958/07/29 00:00:00+00,,14,,1,975.19897,,,,,00000162,1950,14381.1441160185,5591076.97230236
23693,1958,CA,CDF,RRU,SOUTHERN PACIFIC #1,00000000,1958/09/26 00:00:00+00,,14,,1,814.66321,,,,,00000156,1950,10574.6670308446,4812354.94107833
